Time,ETH Price,Fast Gwei,Average Gwei,Slow Gwei,Fast Mins,Average Mins,Slow Mins,Fast tx USD,Average tx USD,Slow tx USD,Fast erc tx USD,Average erc tx USD,Slow erc tx USD
2021-01-11 08:45:50.425414,923.16,499.0,304.0,304.0,499.0,0.5,0.5,3,3,9.67,9.67,5.89,5.89,36.85,36.85,22.45,22.45
2021-01-11 08:48:50.996237,932.06,499.0,304.0,304.0,499.0,0.5,0.5,3,3,9.77,9.77,5.95,5.95,37.21,37.21,22.67,22.67
2021-01-11 08:51:51.545392,926.92,499.0,304.0,304.0,499.0,0.5,0.5,3,3,9.71,9.71,5.92,5.92,37.0,37.0,22.54,22.54
2021-01-11 08:54:52.079730,926.92,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,8.99,8.99,8.99,8.99,34.26,34.26,34.26,34.26
2021-01-11 08:57:52.660247,940.97,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.13,9.13,9.13,9.13,34.78,34.78,34.78,34.78
2021-01-11 09:00:53.181697,953.86,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.25,9.25,9.25,9.25,35.25,35.25,35.25,35.25
2021-01-11 09:03:53.786555,966.73,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.38,9.38,9.38,9.38,35.73,35.73,35.73,35.73
2021-01-11 09:06:54.456118,966.73,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.89,9.89,9.34,9.34,37.66,37.66,35.58,35.58
2021-01-11 09:09:55.168795,966.73,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.89,9.89,9.34,9.34,37.66,37.66,35.58,35.58
2021-01-11 09:12:55.681903,927.11,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.48,9.48,8.96,8.96,36.12,36.12,34.12,34.12
2021-01-11 09:15:56.212226,939.77,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.12,9.12,9.12,9.12,34.73,34.73,34.73,34.73
2021-01-11 09:18:56.785715,939.77,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.61,9.61,9.08,9.08,36.61,36.61,34.58,34.58
2021-01-11 09:21:57.508666,943.17,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.15,9.15,9.15,9.15,34.86,34.86,34.86,34.86
2021-01-11 09:24:58.100389,967.14,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.89,9.89,9.34,9.34,37.68,37.68,35.59,35.59
2021-01-11 09:27:58.622989,967.14,462.0,462.0,462.0,462.0,0.5,0.5,0.5,0.5,9.38,9.38,9.38,9.38,35.75,35.75,35.75,35.75
2021-01-11 09:30:59.187644,966.71,487.0,460.0,460.0,487.0,0,0,0.2,0.2,9.89,9.89,9.34,9.34,37.66,37.66,35.57,35.57
2021-01-11 09:33:59.866371,978.94,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 09:37:52.630261,978.94,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 09:41:45.312934,1006.94,487.0,460.0,335.0,487.0,0,0,0.1,0.6,10.3,10.3,9.73,7.08,39.23,39.23,37.06,26.99
2021-01-11 09:44:46.149760,1020.23,487.0,460.0,335.0,487.0,0,0,0.1,0.6,10.43,10.43,9.86,7.18,39.75,39.75,37.54,27.34
2021-01-11 09:47:46.679944,1010.49,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 09:51:39.286798,1010.49,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 09:55:31.858518,993.46,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 09:59:24.444220,987.28,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.02,0.02,0.02,0.02,0.08,0.08,0.08,0.08
2021-01-11 10:03:17.031147,985.7,372.0,304.0,265.0,372.0,0.4,0.4,3.1,16.5,7.7,7.7,6.29,5.49,29.33,29.33,23.97,20.9
2021-01-11 10:06:17.560098,999.02,372.0,304.0,304.0,372.0,0.4,0.4,2.2,2.2,7.8,7.8,6.38,6.38,29.73,29.73,24.3,24.3
2021-01-11 10:09:18.047898,999.02,450.0,330.0,304.0,460.0,0.5,0.5,3.5,7.1,9.65,9.44,6.92,6.38,36.76,35.96,26.37,24.3
2021-01-11 10:12:18.609916,1001.03,400.0,307.0,304.0,460.0,0.4,0.4,2.2,3.7,9.67,8.41,6.45,6.39,36.84,32.03,24.59,24.35
2021-01-11 10:15:19.182628,992.26,438.0,304.0,265.0,460.0,0.4,0.4,2.7,10.4,9.59,9.13,6.33,5.52,36.52,34.77,24.13,21.04
2021-01-11 10:18:19.682801,992.26,450.0,307.0,265.0,460.0,0.5,0.5,3,17.5,9.59,9.38,6.4,5.52,36.52,35.72,24.37,21.04
2021-01-11 10:21:20.147218,999.96,438.0,304.0,265.0,460.0,0.5,0.4,1.3,11.2,9.66,9.2,6.38,5.56,36.8,35.04,24.32,21.2
2021-01-11 10:24:20.652560,999.96,450.0,304.0,216.0,460.0,0.5,0.4,1,9.7,9.66,9.45,6.38,4.54,36.8,36.0,24.32,17.28
2021-01-11 10:27:21.179653,994.79,483.0,304.0,169.0,483.0,0.5,0.5,1.1,12.2,10.09,10.09,6.35,3.53,38.44,38.44,24.19,13.45
2021-01-11 10:30:21.766550,1004.65,400.0,220.0,154.0,460.0,0.8,0.6,1.8,17.4,9.7,8.44,4.64,3.25,36.97,32.15,17.68,12.38
2021-01-11 10:33:22.325847,1008.8,400.0,307.0,307.0,460.0,0.6,0.5,0.9,0.9,9.75,8.47,6.5,6.5,37.12,32.28,24.78,24.78
2021-01-11 10:36:22.863410,1007.67,460.0,307.0,307.0,460.0,0.5,0.5,0.8,0.8,9.73,9.73,6.5,6.5,37.08,37.08,24.75,24.75
2021-01-11 10:39:23.433655,1007.67,372.0,220.0,148.0,460.0,0.6,0.6,3.5,24.1,9.73,7.87,4.66,3.13,37.08,29.99,17.73,11.93
2021-01-11 10:42:23.914482,1020.53,350.0,213.0,148.0,460.0,0.6,0.6,3.5,18,9.86,7.5,4.56,3.17,37.56,28.57,17.39,12.08
2021-01-11 10:45:24.408628,1020.53,350.0,210.0,162.0,460.0,0.7,0.6,1.3,10.2,9.86,7.5,4.5,3.47,37.56,28.57,17.14,13.23
2021-01-11 10:48:24.938841,1014.91,343.0,169.0,163.0,460.0,0.7,0.6,1.7,1.8,9.8,7.31,3.6,3.47,37.35,27.85,13.72,13.23
2021-01-11 10:51:25.482800,1021.75,335.0,150.0,113.0,460.0,0.7,0.6,1.7,14.7,9.87,7.19,3.22,2.42,37.6,27.38,12.26,9.24
2021-01-11 10:54:26.075322,1021.75,242.0,148.0,106.0,422.0,0.7,0.6,1.5,14.2,9.05,5.19,3.18,2.27,34.49,19.78,12.1,8.66
2021-01-11 10:57:26.650381,1013.23,220.0,134.0,81.0,343.0,0.7,0.6,1.7,15.1,7.3,4.68,2.85,1.72,27.8,17.83,10.86,6.57
2021-01-11 11:00:27.226781,998.9,222.0,132.0,121.0,422.0,0.7,0.6,1.7,1.9,8.85,4.66,2.77,2.54,33.72,17.74,10.55,9.67
2021-01-11 11:03:27.776388,997.8,214.0,127.0,91.0,343.0,0.7,0.6,2.1,20,7.19,4.48,2.66,1.91,27.38,17.08,10.14,7.26
2021-01-11 11:06:28.330782,997.8,200.0,126.0,81.0,285.0,0.7,0.6,1.5,13.5,5.97,4.19,2.64,1.7,22.75,15.96,10.06,6.47
2021-01-11 11:09:28.789067,1004.93,200.0,115.0,81.0,285.0,0.7,0.6,1.7,16.6,6.01,4.22,2.43,1.71,22.91,16.08,9.25,6.51
2021-01-11 11:12:29.257079,1004.93,222.0,110.0,81.0,242.0,0.5,0.5,1.4,11.9,5.11,4.68,2.32,1.71,19.46,17.85,8.84,6.51
2021-01-11 11:15:29.764219,995.98,210.0,109.0,81.0,214.0,0.5,0.5,1.7,15.9,4.48,4.39,2.28,1.69,17.05,16.73,8.68,6.45
2021-01-11 11:18:30.250396,984.75,214.0,109.0,81.0,214.0,0.5,0.5,2,18.2,4.43,4.43,2.25,1.68,16.86,16.86,8.59,6.38
2021-01-11 11:21:30.725676,972.51,154.0,120.0,95.0,214.0,0.5,0.5,3.9,13.9,4.37,3.15,2.45,1.94,16.65,11.98,9.34,7.39
2021-01-11 11:24:31.171110,972.9,250.0,109.0,81.0,250.0,0.5,0.5,1.5,11.5,5.11,5.11,2.23,1.65,19.46,19.46,8.48,6.3
2021-01-11 11:27:31.829952,972.9,150.0,105.0,80.0,156.0,0.5,0.4,1.3,11.4,3.19,3.06,2.15,1.63,12.14,11.67,8.17,6.23
2021-01-11 11:30:32.336400,967.17,150.0,98.0,80.0,154.0,0.5,0.5,1.4,11.7,3.13,3.05,1.99,1.62,11.92,11.61,7.58,6.19
2021-01-11 11:33:32.858035,967.17,148.0,108.0,80.0,154.0,0.4,0.4,3.8,15.7,3.13,3.01,2.19,1.62,11.92,11.45,8.36,6.19
2021-01-11 11:36:33.318841,956.19,154.0,108.0,80.0,154.0,0.5,0.5,1.6,15.7,3.09,3.09,2.17,1.61,11.78,11.78,8.26,6.12
2021-01-11 11:39:33.970434,968.21,154.0,108.0,80.0,154.0,0.5,0.5,1.6,16.2,3.13,3.13,2.2,1.63,11.93,11.93,8.37,6.2
2021-01-11 11:42:34.469244,972.81,150.0,110.0,81.0,154.0,0.4,0.4,3.8,18,3.15,3.06,2.25,1.65,11.99,11.67,8.56,6.3
2021-01-11 11:45:34.976620,972.81,166.0,109.0,81.0,166.0,0.5,0.5,1.8,17.4,3.39,3.39,2.23,1.65,12.92,12.92,8.48,6.3
2021-01-11 11:48:35.487772,985.54,167.0,110.0,81.0,167.0,0.5,0.5,1.8,17.3,3.46,3.46,2.28,1.68,13.17,13.17,8.67,6.39
2021-01-11 11:51:36.005447,1000.88,160.0,132.0,125.0,174.0,0.4,0.4,3.3,4.6,3.66,3.36,2.77,2.63,13.93,12.81,10.57,10.01
2021-01-11 11:54:36.537082,994.64,164.0,131.0,88.0,174.0,0.5,0.4,1.3,11.6,3.63,3.43,2.74,1.84,13.85,13.05,10.42,7.0
2021-01-11 11:57:37.062734,994.64,164.0,150.0,150.0,174.0,0.5,0.4,0.7,0.7,3.63,3.43,3.13,3.13,13.85,13.05,11.94,11.94
2021-01-11 12:00:37.566582,991.42,160.0,115.0,81.0,174.0,0.5,0.4,1.2,13.4,3.62,3.33,2.39,1.69,13.8,12.69,9.12,6.42
2021-01-11 12:03:38.101283,991.42,161.0,148.0,148.0,176.0,0.5,0.4,0.7,0.7,3.66,3.35,3.08,3.08,13.96,12.77,11.74,11.74
2021-01-11 12:06:38.614721,984.96,164.0,144.0,144.0,176.0,0.5,0.4,0.8,0.8,3.64,3.39,2.98,2.98,13.87,12.92,11.35,11.35
2021-01-11 12:09:39.123727,968.94,179.0,98.0,81.0,179.0,0.5,0.5,1.8,15.4,3.64,3.64,1.99,1.65,13.88,13.88,7.6,6.28
2021-01-11 12:12:39.771811,968.94,174.0,98.0,81.0,176.0,0.5,0.5,1.6,14.9,3.58,3.54,1.99,1.65,13.64,13.49,7.6,6.28
2021-01-11 12:15:40.428462,964.27,169.0,96.0,81.0,181.0,0.5,0.4,1.3,21.2,3.67,3.42,1.94,1.64,13.96,13.04,7.41,6.25
2021-01-11 12:18:40.923906,976.47,176.0,96.0,81.0,176.0,0.5,0.5,1.5,14.5,3.61,3.61,1.97,1.66,13.75,13.75,7.5,6.33
2021-01-11 12:21:41.673066,976.47,171.0,88.0,81.0,181.0,0.5,0.5,1.5,11,3.71,3.51,1.8,1.66,14.14,13.36,6.87,6.33
2021-01-11 12:24:42.169626,981.31,166.0,88.0,81.0,176.0,0.5,0.5,1.4,11.1,3.63,3.42,1.81,1.67,13.82,13.03,6.91,6.36
2021-01-11 12:27:42.676880,981.31,156.0,82.0,81.0,176.0,0.5,0.4,1.6,12,3.63,3.21,1.69,1.67,13.82,12.25,6.44,6.36
2021-01-11 12:30:43.160026,974.56,161.0,88.0,81.0,176.0,0.5,0.5,1.3,10,3.6,3.29,1.8,1.66,13.72,12.55,6.86,6.32
2021-01-11 12:33:43.603074,972.07,136.0,82.0,81.0,161.0,0.5,0.4,1.4,8.7,3.29,2.78,1.67,1.65,12.52,10.58,6.38,6.3
2021-01-11 12:36:44.094580,972.07,132.0,82.0,81.0,143.0,0.5,0.5,1.4,13.8,2.92,2.69,1.67,1.65,11.12,10.27,6.38,6.3
2021-01-11 12:39:44.579286,983.88,142.0,82.0,81.0,143.0,0.5,0.5,1.7,15.1,2.95,2.93,1.69,1.67,11.26,11.18,6.45,6.38
2021-01-11 12:42:45.246487,986.0,110.0,85.0,81.0,143.0,0.4,0.4,3.6,6.4,2.96,2.28,1.76,1.68,11.28,8.68,6.7,6.39
2021-01-11 12:45:45.700485,977.41,131.0,82.0,81.0,144.0,0.5,0.4,1.4,9.6,2.96,2.69,1.68,1.66,11.26,10.24,6.41,6.33
2021-01-11 12:48:46.200868,977.41,128.0,88.0,81.0,144.0,0.5,0.4,1.3,11.7,2.96,2.63,1.81,1.66,11.26,10.01,6.88,6.33
2021-01-11 12:51:46.723749,994.2,110.0,88.0,81.0,143.0,0.4,0.4,3.2,13.7,2.99,2.3,1.84,1.69,11.37,8.75,7.0,6.44
2021-01-11 12:54:47.224912,1011.4,113.0,88.0,84.0,142.0,0.5,0.4,1.7,12.8,3.02,2.4,1.87,1.78,11.49,9.14,7.12,6.8
2021-01-11 12:57:47.697992,1019.15,111.0,88.0,81.0,118.0,0.5,0.4,1.2,12.2,2.53,2.38,1.88,1.73,9.62,9.05,7.17,6.6
2021-01-11 13:00:48.358323,1016.96,110.0,88.0,81.0,117.0,0.4,0.4,2.9,14.4,2.5,2.35,1.88,1.73,9.52,8.95,7.16,6.59
2021-01-11 13:03:49.047332,1021.83,112.0,88.0,81.0,117.0,0.5,0.4,1.6,15.1,2.51,2.4,1.89,1.74,9.56,9.16,7.19,6.62
2021-01-11 13:06:49.539274,1021.83,117.0,88.0,82.0,122.0,0.5,0.5,1.4,11.5,2.62,2.51,1.89,1.76,9.97,9.56,7.19,6.7
2021-01-11 13:09:50.055388,1016.46,113.0,88.0,81.0,117.0,0.5,0.5,1.4,11.2,2.5,2.41,1.88,1.73,9.51,9.19,7.16,6.59
2021-01-11 13:12:50.520979,1016.46,111.0,88.0,81.0,117.0,0.5,0.4,1.2,9.3,2.5,2.37,1.88,1.73,9.51,9.03,7.16,6.59
2021-01-11 13:15:50.995186,1020.81,111.0,89.0,81.0,122.0,0.4,0.4,4,13,2.62,2.38,1.91,1.74,9.96,9.06,7.27,6.61
2021-01-11 13:18:51.468772,1027.04,111.0,89.0,82.0,122.0,0.5,0.4,1.4,11,2.63,2.39,1.92,1.77,10.02,9.12,7.31,6.74
2021-01-11 13:21:51.995767,1034.35,117.0,90.0,82.0,127.0,0.5,0.5,1.4,11.5,2.76,2.54,1.95,1.78,10.51,9.68,7.45,6.79
2021-01-11 13:24:52.517983,1034.35,128.0,91.0,82.0,128.0,0.5,0.5,1.7,14.4,2.78,2.78,1.98,1.78,10.59,10.59,7.53,6.79
2021-01-11 13:27:53.052337,1038.55,128.0,97.0,85.0,128.0,0.5,0.5,1.4,14.4,2.79,2.79,2.12,1.85,10.63,10.63,8.06,7.06
2021-01-11 13:30:53.577955,1044.93,128.0,97.0,82.0,128.0,0.5,0.5,1.5,14,2.81,2.81,2.13,1.8,10.7,10.7,8.11,6.85
2021-01-11 13:33:54.083897,1042.75,128.0,98.0,88.0,128.0,0.5,0.5,1.4,10.1,2.8,2.8,2.15,1.93,10.68,10.68,8.18,7.34
2021-01-11 13:36:54.596910,1042.75,129.0,100.0,88.0,129.0,0.5,0.5,1.3,12,2.82,2.82,2.19,1.93,10.76,10.76,8.34,7.34
2021-01-11 13:39:55.089893,1029.94,131.0,98.0,89.0,134.0,0.5,0.5,1.4,10.4,2.9,2.83,2.12,1.92,11.04,10.79,8.07,7.33
2021-01-11 13:42:55.556376,1031.13,134.0,107.0,107.0,134.0,0.5,0.5,1.2,1.2,2.9,2.9,2.32,2.32,11.05,11.05,8.83,8.83
2021-01-11 13:45:56.230002,1031.13,130.0,112.0,112.0,134.0,0.5,0.5,1.1,1.1,2.9,2.81,2.43,2.43,11.05,10.72,9.24,9.24
2021-01-11 13:48:56.694100,1038.23,130.0,98.0,81.0,134.0,0.5,0.4,1.4,11.4,2.92,2.83,2.14,1.77,11.13,10.8,8.14,6.73
2021-01-11 13:51:57.337158,1027.9,128.0,92.0,80.0,134.0,0.5,0.4,1.3,11.2,2.89,2.76,1.99,1.73,11.02,10.53,7.57,6.58
2021-01-11 13:54:57.841378,1032.48,128.0,91.0,80.0,134.0,0.5,0.4,1.3,10.8,2.91,2.78,1.97,1.73,11.07,10.57,7.52,6.61
2021-01-11 13:57:58.360558,1036.85,128.0,91.0,72.0,134.0,0.5,0.4,1.2,10.7,2.92,2.79,1.98,1.57,11.12,10.62,7.55,5.97
2021-01-11 14:00:58.928955,1037.71,128.0,90.0,63.0,134.0,0.5,0.4,1.3,12,2.92,2.79,1.96,1.37,11.12,10.63,7.47,5.23
2021-01-11 14:03:59.433590,1037.71,128.0,82.0,61.0,134.0,0.4,0.4,1.1,12.4,2.92,2.79,1.79,1.33,11.12,10.63,6.81,5.06
2021-01-11 14:06:59.974715,1039.23,128.0,82.0,60.0,134.0,0.4,0.4,0.9,11.8,2.92,2.79,1.79,1.31,11.14,10.64,6.82,4.99
2021-01-11 14:10:00.510667,1039.23,128.0,81.0,60.0,134.0,0.5,0.4,2.2,24.6,2.92,2.79,1.77,1.31,11.14,10.64,6.73,4.99
2021-01-11 14:13:00.974902,1029.03,127.0,81.0,61.0,134.0,0.5,0.4,2.3,22.1,2.9,2.74,1.75,1.32,11.03,10.45,6.67,5.02
2021-01-11 14:16:01.423112,1044.5,126.0,82.0,63.0,134.0,0.5,0.4,1.6,24,2.94,2.76,1.8,1.38,11.2,10.53,6.85,5.26
2021-01-11 14:19:01.877481,1044.5,131.0,82.0,65.0,134.0,0.5,0.5,1.7,25,2.94,2.87,1.8,1.43,11.2,10.95,6.85,5.43
2021-01-11 14:22:02.349770,1054.98,117.0,82.0,77.0,124.0,0.5,0.5,1.4,11.4,2.75,2.59,1.82,1.71,10.47,9.87,6.92,6.5
2021-01-11 14:25:02.842518,1054.98,117.0,82.0,80.0,119.0,0.5,0.5,1.4,10.7,2.64,2.59,1.82,1.77,10.04,9.87,6.92,6.75
2021-01-11 14:28:03.329750,1068.94,119.0,82.0,82.0,119.0,0.5,0.5,1.5,1.5,2.67,2.67,1.84,1.84,10.18,10.18,7.01,7.01
2021-01-11 14:31:03.864708,1067.73,117.0,82.0,82.0,117.0,0.5,0.5,1.3,1.3,2.62,2.62,1.84,1.84,9.99,9.99,7.0,7.0
2021-01-11 14:34:04.377010,1069.91,106.0,85.0,82.0,117.0,0.6,0.6,3.6,4.8,2.63,2.38,1.91,1.84,10.01,9.07,7.28,7.02
2021-01-11 14:37:04.915223,1057.19,106.0,82.0,81.0,117.0,0.6,0.5,1.6,10.7,2.6,2.35,1.82,1.8,9.9,8.96,6.94,6.85
2021-01-11 14:40:05.451138,1049.91,106.0,82.0,81.0,117.0,0.7,0.6,1.8,12.1,2.58,2.34,1.81,1.79,9.83,8.9,6.89,6.8
2021-01-11 14:43:05.946721,1049.91,106.0,101.0,101.0,117.0,0.7,0.6,0.9,0.9,2.58,2.34,2.23,2.23,9.83,8.9,8.48,8.48
2021-01-11 14:46:06.451901,1064.13,106.0,84.0,81.0,117.0,0.7,0.6,1.6,11.8,2.61,2.37,1.88,1.81,9.96,9.02,7.15,6.9
